timestamp,value,anomaly_score,raw_score,label
2020-09-12 00:01:00,1508287.0,0.0301029996659,1.0,0
2020-09-12 00:02:00,521980.0,0.0301029996659,1.0,0
2020-09-12 00:03:00,919673.0,0.0301029996659,1.0,0
2020-09-12 00:04:00,344627.0,1.0,0.0500000007451,0
2020-09-12 00:05:00,2803979.0,1.0,0.17499999702,0
2020-09-12 00:06:00,726941.0,0.0301029996659,0.0,0
2020-09-12 00:07:00,238574.0,0.0301029996659,0.0,0
2020-09-12 00:08:00,31242.0,1.0,0.0,0
2020-09-12 00:09:00,23774.0,0.0301029996659,0.0,0
2020-09-12 00:10:00,1409983.0,0.0301029996659,0.0,0
2020-09-12 00:11:00,197757.0,0.0301029996659,0.0,0
2020-09-12 00:12:00,507324.0,0.0301029996659,0.0,0
2020-09-12 00:13:00,273324.0,0.0301029996659,0.0,0
2020-09-12 00:14:00,1097943.0,0.0301029996659,0.0,0
2020-09-12 00:15:00,1251398.0,0.0301029996659,0.0,0
2020-09-12 00:16:00,1342189.0,0.0301029996659,0.0,0
2020-09-12 00:17:00,47177.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:18:00,41383.0,0.0301029996659,0.0750000029802,0
2020-09-12 00:19:00,131432.0,0.0301029996659,0.0750000029802,0
2020-09-12 00:20:00,1001800.0,0.0301029996659,0.0,0
2020-09-12 00:21:00,93956.0,0.0301029996659,0.0,0
2020-09-12 00:22:00,15585.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:23:00,864363.0,0.0301029996659,0.0,0
2020-09-12 00:24:00,2853897.0,0.0301029996659,0.0,0
2020-09-12 00:25:00,2261908.0,0.0301029996659,0.0500000007451,0
2020-09-12 00:26:00,495459.0,0.0301029996659,0.0,0
2020-09-12 00:27:00,1431718.0,0.0301029996659,0.0,0
2020-09-12 00:28:00,146590.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:29:00,529212.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:30:00,25735.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:31:00,270717.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:32:00,76442.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:33:00,977049.0,0.0301029996659,0.0,0
2020-09-12 00:34:00,16665.0,0.0301029996659,0.0,0
2020-09-12 00:35:00,713481.0,0.0301029996659,0.0250000003725,0
2020-09-12 00:36:00,645260.0,0.0301029996659,0.0,0
2020-09-12 00:37:00,485805.0,0.0301029996659,0.0,0
2020-09-12 00:38:00,105572.0,0.0301029996659,0.0,0
2020-09-12 00:39:00,138535.0,0.0301029996659,0.0,0
2020-09-12 00:40:00,940068.0,0.0301029996659,0.0,0
2020-09-12 00:41:00,14326.0,0.0301029996659,0.0,0
2020-09-12 00:42:00,692780.0,0.0301029996659,0.0,0
2020-09-12 00:43:00,315240.0,0.0301029996659,0.0,0
2020-09-12 00:44:00,391881.0,0.0301029996659,0.0,0
2020-09-12 00:45:00,218903.0,0.0301029996659,0.0,0
2020-09-12 00:46:00,274834.0,0.0301029996659,0.0,0
2020-09-12 00:47:00,469004.0,0.0301029996659,0.0,0
2020-09-12 00:48:00,45430.0,0.0301029996659,0.0,0
2020-09-12 00:49:00,5702.0,0.0301029996659,0.0,0
2020-09-12 00:50:00,59306.0,0.0301029996659,0.0,0
2020-09-12 00:51:00,38921.0,0.0301029996659,0.0,0
2020-09-12 00:52:00,4386.0,0.0301029996659,0.0,0
2020-09-12 00:53:00,5630.0,0.0301029996659,0.0,0
2020-09-12 00:54:00,6879.0,0.0301029996659,0.0,0
2020-09-12 00:55:00,10247.0,0.0301029996659,0.0,0
2020-09-12 00:56:00,7783.0,0.0301029996659,0.0,0
2020-09-12 00:57:00,56433.0,0.0301029996659,0.0,0
2020-09-12 00:58:00,19017.0,0.0301029996659,0.0,0
2020-09-12 00:59:00,1008.0,0.0301029996659,0.0,0
2020-09-12 01:00:00,29261.0,0.0301029996659,0.0,0
2020-09-12 01:01:00,789604.0,0.0301029996659,0.0,0
2020-09-12 01:02:00,114271.0,0.0301029996659,0.0,0
2020-09-12 01:03:00,210813.0,0.0301029996659,0.0,0
2020-09-12 01:04:00,224401.0,0.0301029996659,0.0,0
2020-09-12 01:05:00,593923.0,0.0301029996659,0.0,0
2020-09-12 01:06:00,196239.0,0.0301029996659,0.0,0
2020-09-12 01:07:00,102420.0,0.0301029996659,0.0,0
2020-09-12 01:08:00,54922.0,0.0301029996659,0.0,0
2020-09-12 01:09:00,465299.0,0.0301029996659,0.0,0
2020-09-12 01:10:00,9936.0,0.0301029996659,0.0,0
2020-09-12 01:11:00,79102.0,0.0301029996659,0.0,0
2020-09-12 01:12:00,48096.0,0.0301029996659,0.0,0
2020-09-12 01:13:00,944930.0,0.0301029996659,0.0,0
2020-09-12 01:14:00,185685.0,0.0301029996659,0.0,0
2020-09-12 01:15:00,22766.0,0.0301029996659,0.0,0
2020-09-12 01:16:00,489759.0,0.0301029996659,0.0,0
2020-09-12 01:17:00,56166.0,0.0301029996659,0.0,0
2020-09-12 01:18:00,430197.0,0.0301029996659,0.0,0
2020-09-12 01:19:00,243387.0,0.0301029996659,0.0,0
2020-09-12 01:20:00,253958.0,0.0301029996659,0.0,0
2020-09-12 01:21:00,983162.0,0.0301029996659,0.0,0
2020-09-12 01:22:00,196976.0,0.0301029996659,0.0,0
2020-09-12 01:23:00,1099.0,0.0301029996659,0.0,0
2020-09-12 01:24:00,22604.0,0.0301029996659,0.0,0
2020-09-12 01:25:00,1939796.0,0.0301029996659,0.0,0
2020-09-12 01:26:00,5079.0,0.0301029996659,0.0,0
2020-09-12 01:27:00,87.0,0.0301029996659,0.0,0
2020-09-12 01:28:00,944670.0,0.0301029996659,0.0,0
2020-09-12 01:29:00,306525.0,0.0301029996659,0.0,0
2020-09-12 01:30:00,28075.0,0.0301029996659,0.0,0
2020-09-12 01:31:00,1822359.0,0.0301029996659,0.0,0
2020-09-12 01:32:00,66308.0,0.0301029996659,0.0,0
2020-09-12 01:33:00,1131856.0,0.0301029996659,0.0,0
2020-09-12 01:34:00,719011.0,0.0301029996659,0.0,0
2020-09-12 01:35:00,311553.0,0.0301029996659,0.0,0
2020-09-12 01:36:00,128097.0,0.0301029996659,0.0,0
2020-09-12 01:37:00,456100.0,0.0301029996659,0.0,0
2020-09-12 01:38:00,31443.0,0.0301029996659,0.0,0
2020-09-12 01:39:00,552317.0,0.0301029996659,0.0,0
2020-09-12 01:40:00,145590.0,0.0301029996659,0.0,0
2020-09-12 01:41:00,158581.0,0.0301029996659,0.0,0
2020-09-12 01:42:00,17475.0,0.0301029996659,0.0,0
2020-09-12 01:43:00,10732.0,0.0301029996659,0.0,0
2020-09-12 01:44:00,909642.0,0.0301029996659,0.0,0
2020-09-12 01:45:00,13096.0,0.0301029996659,0.0,0
2020-09-12 01:46:00,47664.0,0.0301029996659,0.0,0
2020-09-12 01:47:00,801974.0,0.0301029996659,0.0,0
2020-09-12 01:48:00,284228.0,0.0301029996659,0.0,0
2020-09-12 01:49:00,233593.0,0.0301029996659,0.0,0
2020-09-12 01:50:00,187895.0,0.0301029996659,0.0,0
2020-09-12 01:51:00,5945.0,0.0301029996659,0.0,0
2020-09-12 01:52:00,31424.0,0.0301029996659,0.0,0
2020-09-12 01:53:00,737597.0,0.0301029996659,0.0,0
2020-09-12 01:54:00,50563.0,0.0301029996659,0.0,0
2020-09-12 01:55:00,385003.0,0.0301029996659,0.0,0
2020-09-12 01:56:00,143784.0,0.0301029996659,0.0,0
2020-09-12 01:57:00,181000.0,0.0301029996659,0.0,0
2020-09-12 01:58:00,91229.0,0.0301029996659,0.0,0
2020-09-12 01:59:00,1319260.0,0.0301029996659,0.0,0
2020-09-12 02:00:00,65864.0,0.0301029996659,0.0,0
2020-09-12 02:01:00,1368512.0,0.0301029996659,0.0,0
2020-09-12 02:02:00,1482658.0,0.0301029996659,0.0,0
2020-09-12 02:03:00,40373.0,0.0301029996659,0.0,0
2020-09-12 02:04:00,43253.0,0.0301029996659,0.0,0
2020-09-12 02:05:00,1087.0,0.0301029996659,0.0,0
2020-09-12 02:06:00,177015.0,0.0301029996659,0.0,0
2020-09-12 02:07:00,5006.0,0.0301029996659,0.0,0
2020-09-12 02:08:00,96655.0,0.0301029996659,0.0,0
